0.428612 -0.131408
0.524443 -0.448221
0.429115 -0.626922
0.186279 -0.12923
3.62759 -0.456471
7.01021 -0.0481682
2.62111 -0.44389
1.39686 -0.390158
1.34742 0.0449972
5.77171 -0.120328
1.11446 -0.277953
1.99251 -0.175475
1.6507 0.144558
1.19003 0.487746
1.07639 -0.0363418
3.3934 -0.330874
5.85461 0.106107
0.341115 0.179672
0.283384 -0.641387
3.43182 0.0797411
0.177618 0.456358
0.494735 -0.371388
4.98793 0.153859
5.47249 -0.1191
0.397749 -0.160774
0.887449 0.0947903
0.913556 0.50525
0.13226 0.0886324
0.977302 0.247991
0.259583 -0.374785
1.54961 -0.133674
1.53313 -0.596853
0.190971 0.384603
6.73592 -0.0388532
0.161892 0.486185
5.29408 -0.000477991
3.06485 0.113974
0.208589 -0.366822
1.67649 -0.425308
0.202345 0.141845
3.8701 -0.431535
0.163246 -0.0905835
5.2112 -0.314911
0.230073 0.22165
1.66434 -0.0349158
1.53002 -0.547009
2.42572 -0.304312
0.637936 -0.30242
1.48933 -0.868037
0.207319 0.384401
6.77079 -0.537427
0.683716 0.745963
1.7185 -0.343648
5.00974 0.427938
0.879312 -0.633624
0.169315 -0.513676
0.371537 -0.00608727
1.70139 -0.103665
0.854421 0.17798
0.197703 -0.404564
6.00171 0.37981
0.400954 -0.26201
3.49423 0.405946
0.527806 0.389857
0.789511 0.110318
0.157047 0.443214
2.67183 -0.489631
1.15574 0.170795
0.645355 0.433784
1.61283 0.389551
0.585213 -0.602618
1.71875 -0.189115
0.378819 0.203068
0.193881 0.243211
0.292479 0.111983
0.403295 -0.176109
0.134535 -0.0760202
3.94426 -0.0792344
0.241394 -0.252032
0.880525 -0.540095
0.525531 0.285905
0.160267 -0.133533
2.3124 0.16781
0.186824 0.339511
0.382213 0.191525
4.76273 0.446847
1.8499 -0.0546479
1.8675 0.383746
4.02524 0.460482
0.646728 0.0687754
0.127432 0.0703366
3.79576 -0.0961555
7.36331 -0.0358496
0.403657 -0.159066
0.188805 -0.570922
3.34363 0.512832
2.54533 -0.0831539
3.98263 -0.28304
3.13437 -0.205863
0.266411 0.0290078
0.267426 -0.0606336
1.91256 -0.389835
0.331905 -0.0718654
0.159694 -0.127137
0.748466 0.465163
3.33284 -0.156993
3.29277 0.31609
1.1708 0.112117
3.16742 -0.280507
0.256946 -0.0939793
6.7858 0.258721
6.73762 0.149478
1.52542 -0.455304
0.295278 -0.103056
1.48429 -0.870793
1.66155 0.481752
0.782429 0.726895
0.59549 -0.315949
2.60236 -0.17371
0.567643 0.109157
7.23544 0.180744
0.646218 -0.327299
4.26547 -0.0365216
0.158217 -0.149571
0.344433 -0.0580814
5.61173 0.106994
0.955131 0.0819663
3.80081 -0.367897
1.95884 0.29511
0.44378 -0.381215
2.77523 0.297841
1.59065 -0.16091
1.77445 0.462816
3.86806 0.32359
0.511074 0.177019
3.42074 0.467805
0.450638 0.468899
0.215684 0.0484415
0.191097 0.0894622
0.863435 0.00783351
0.372979 0.333708
0.985729 0.242242
2.07395 -0.124033
6.5881 0.639884
0.192027 -0.250958
3.65914 0.484054
4.98179 -0.191005
0.896602 0.169397
0.400185 -0.455667
4.10348 0.436902
0.705052 -0.223985
0.639888 0.449027
0.146367 0.0320413
0.50729 0.175349
1.78225 0.478232
1.18325 -0.997928
0.232195 0.365697
2.54833 0.388025
0.26136 0.455486
1.91064 0.245695
0.169566 0.392675
3.67272 -0.339814
1.34804 0.0873062
0.294929 0.127887
3.42058 -0.433415
0.214353 0.290486
6.53141 0.107067
0.290328 -0.524092
1.43513 -0.531936
4.00813 0.386912
4.35447 -0.220895
0.496709 -0.435713
0.138827 0.278969
0.15474 -0.349533
7.58636 0.407731
0.681145 0.62679
0.904213 -0.833242
5.02214 0.415749
1.91076 0.394891
1.9033 -0.268735
0.60367 -0.761291
1.59059 -0.0797243
3.99832 0.407523
5.83436 -0.147309
2.31033 0.498815
0.440041 -0.281647
0.3773 0.348428
0.90268 0.441294
2.45521 0.626917
1.95624 0.091497
0.208368 0.302205
2.77145 0.135032
4.22967 -0.0489814
3.91129 -0.343537
1.56844 0.245504
0.274965 -0.214309
1.8836 0.288705
0.252851 -0.360273
0.467908 0.256514
2.12955 0.462854
6.24146 -0.194326
0.473197 0.125998
1.67057 0.348175
0.256248 0.281476
0.398893 0.219029
0.161504 0.448114
0.300571 0.437912
1.30413 0.136172
0.733421 0.43651
0.222519 -0.356307
6.85459 0.464391
0.209482 0.0156107
0.161756 0.121854
0.184547 -0.288002
6.88873 0.320546
0.555233 0.33003
3.06641 0.181343
0.778551 -0.0267377
1.98892 0.464666
0.210954 -0.4461
0.240826 0.324979
0.635027 -0.334841
3.34251 -0.391795
0.172006 -0.251062
0.447831 -0.295614
6.02023 -0.567612
0.401104 -0.0833416
7.68139 0.362888
